"Birmingham"

"Estimated Background Air Pollution Maps (base year 2021), downloaded from https://uk-air.defra.gov.uk/data/laqm-background-home.  Total annual mean concentrations based on 1 km x 1 km grid squares are provided. For further information please refer to the LAQM Support Helpdesk at https://laqm.defra.gov.uk/helpdesk/laqm-helpdesk.html "

Concentrations are as ug.m-3 gravimetric PM2.5
Local_Auth_Code,x,y,geo_area,EU_zone_agglom_01,Total_PM2.5_25,Motorway_in_25,Motorway_out_25,Trunk_A_Rd_in_25,Trunk_A_Rd_out_25,Primary_A_Rd_in_25,Primary_A_Rd_out_25,Minor_Rd+Cold_Start_in_25,Minor_Rd+Cold_Start_out_25,Brake_tyre_in_25,Brake_tyre_out_25,Road_Abrasion_in_25,Road_Abrasion_out_25,Industry_in_25,Industry_out_25,Domestic_in_25,Domestic_out_25,Rail_in_25,Rail_out_25,Other_in_25,Other_out_25,PM_secondary_25,Residual+Salt_25,Point_Sources_25
E08000025,407500,283500,6,2,7.813378,0,0.007628,0,8e-5,0.003663,0.013758,0.012804,0.028738,0.073499,0.245304,0.024075,0.093937,0.074508,0.743437,0.123653,0.678519,0.002492,0.011897,0.015056,0.247113,4.173832,1.131947,0.107435
E08000025,408500,283500,6,2,7.971713,0,0.00775,0,8.5e-5,0,0.013559,0.01088,0.030033,0.05468,0.249826,0.017749,0.095676,0.108427,0.754285,0.228056,0.705009,0.0016,0.012414,0.032741,0.255821,4.173832,1.108854,0.110439
E08000025,409500,283500,6,2,8.163709,0,0.007877,0,9e-5,0.005623,0.012684,0.009111,0.029947,0.067262,0.247565,0.022225,0.095135,0.12919,0.763243,0.264114,0.724654,0,0.012539,0.062285,0.269851,4.173832,1.133929,0.132551
E08000025,410500,283500,6,2,8.311692,0,0.008018,0,1.01e-4,0.005407,0.013323,0.009507,0.02945,0.075592,0.248682,0.024884,0.095801,0.087344,0.758658,0.309508,0.725322,0,0.012989,0.107743,0.299474,4.227247,1.131454,0.141187
E08000025,411500,283500,6,2,8.222239,0,0.008176,0,1.17e-4,0.008184,0.012623,0.009527,0.029217,0.092428,0.24602,0.030386,0.095212,0.086872,0.760556,0.283798,0.72511,0.008231,0.01166,0.037688,0.298102,4.227247,1.118241,0.132845
E08000025,412500,283500,6,2,7.987886,0,0.008377,0,1.39e-4,0.001715,0.012531,0.01187,0.028435,0.066218,0.24395,0.021555,0.094944,0.083122,0.711271,0.201489,0.720425,0.009068,0.011742,0.038961,0.255102,4.227247,1.100915,0.138807
E08000025,399500,282500,6,2,7.323016,0,0.011835,0,2.1e-5,0,0.008926,0.007981,0.019278,0.039219,0.18938,0.012754,0.082767,0.063729,0.597328,0.151641,0.526391,0,0.004751,0.071046,0.170711,4.10279,1.141441,0.121027
E08000025,400500,282500,6,2,7.483903,0,0.008811,0,2.3e-5,0,0.00859,0.008638,0.021526,0.044996,0.188277,0.014602,0.077327,0.112564,0.61373,0.155588,0.57401,0,0.00525,0.060701,0.182777,4.156068,1.12878,0.121642
E08000025,401500,282500,6,2,7.432834,0,0.00763,0,2.3e-5,0,0.00861,0.009956,0.023828,0.057118,0.196539,0.018629,0.077852,0.057822,0.634011,0.149048,0.611575,0,0.005837,0.012829,0.192184,4.156068,1.119492,0.093784
E08000025,402500,282500,6,2,7.527292,0,0.007307,0,2.3e-5,0,0.00936,0.00755,0.026032,0.040901,0.211324,0.013274,0.082097,0.070533,0.644691,0.199573,0.638577,0,0.006595,0.012668,0.194157,4.156068,1.111614,0.094947
E08000025,403500,282500,6,2,7.643032,0,0.007342,0,3e-5,0.001784,0.011011,0.009503,0.026768,0.062379,0.221579,0.020335,0.085517,0.074618,0.664624,0.18097,0.653155,0,0.007794,0.014804,0.211447,4.156068,1.116283,0.11702
E08000025,404500,282500,6,2,7.89035,0,0.007302,0,5.8e-5,0.007423,0.011682,0.010096,0.027501,0.087801,0.226758,0.028906,0.087154,0.095649,0.679292,0.206384,0.646998,0.004601,0.008841,0.095818,0.229327,4.156068,1.143425,0.129269
E08000025,405500,282500,6,2,7.746679,0,0.007336,0,7e-5,0.003131,0.012823,0.008176,0.027424,0.057691,0.232247,0.018756,0.089075,0.068501,0.697688,0.16609,0.660628,0,0.010797,0.020154,0.253977,4.173832,1.119195,0.119094
E08000025,406500,282500,6,2,7.574492,0,0.007383,0,7.4e-5,0,0.012427,0.005008,0.02774,0.027388,0.232349,0.008888,0.089246,0.041539,0.71286,0.093323,0.677743,7.58e-4,0.011172,0.00653,0.239709,4.173832,1.111056,0.095465
E08000025,407500,282500,6,2,7.731205,0,0.007446,0,7.7e-5,0.004235,0.012016,0.008105,0.028323,0.053845,0.232899,0.017819,0.089648,0.071832,0.710094,0.14388,0.687406,0.00479,0.010574,0.016404,0.234014,4.173832,1.127096,0.096868
E08000025,408500,282500,6,2,7.735583,0,0.00753,0,8e-5,0,0.012134,0.010352,0.028345,0.053996,0.233335,0.01754,0.090018,0.076018,0.712826,0.142698,0.701838,0,0.011007,0.014573,0.237579,4.173832,1.108927,0.102952
E08000025,409500,282500,6,2,7.778934,0,0.007608,0,8.6e-5,0.001747,0.011551,0.009494,0.028297,0.054903,0.232482,0.017955,0.089852,0.070723,0.720718,0.141,0.709659,0,0.01028,0.017269,0.250245,4.173832,1.120226,0.111007
E08000025,410500,282500,6,2,8.158793,0,0.00774,0,9.5e-5,0.004437,0.012145,0.012126,0.028158,0.084007,0.235663,0.027566,0.091164,0.116775,0.70701,0.255087,0.704779,6.58e-4,0.010385,0.183574,0.238152,4.227247,1.100353,0.111667
E08000025,411500,282500,6,2,7.937214,0,0.007901,0,1.09e-4,0.004705,0.011782,0.010869,0.02826,0.085971,0.234907,0.02821,0.091202,0.072423,0.693955,0.216909,0.721235,3.65e-4,0.010975,0.015751,0.262054,4.227247,1.099934,0.112445
E08000025,412500,282500,6,2,7.857482,0,0.008123,0,1.3e-4,0.002169,0.010529,0.009988,0.027504,0.063559,0.225725,0.02076,0.088597,0.076136,0.669451,0.248715,0.685861,3.87e-4,0.01142,0.01773,0.234027,4.227247,1.095033,0.13439
E08000025,399500,281500,6,2,7.098958,0,0.011268,0,2.1e-5,0,0.007641,0.008105,0.017228,0.045615,0.169431,0.014883,0.074968,0.060426,0.538439,0.13799,0.479893,0,0.004591,0.012869,0.161879,4.10279,1.130529,0.120397
E08000025,400500,281500,6,2,7.11291,0,0.008341,0,2.2e-5,0,0.007724,0.003216,0.020411,0.016584,0.176724,0.005559,0.072723,0.027601,0.582356,0.053566,0.540184,0,0.00516,0.005287,0.171774,4.156068,1.138359,0.121257
E08000025,401500,281500,6,2,7.337603,0,0.007453,0,2.2e-5,0,0.008043,0.009986,0.022412,0.055737,0.185922,0.018131,0.074174,0.070787,0.590325,0.165576,0.567454,0,0.005855,0.01356,0.176667,4.156068,1.116272,0.09316
E08000025,402500,281500,6,2,7.493221,0,0.007206,0,2.3e-5,0,0.009196,0.010013,0.024955,0.054839,0.204259,0.017797,0.079719,0.087579,0.613741,0.200183,0.607468,0,0.006717,0.016904,0.184305,4.156068,1.112457,0.099792
E08000025,403500,281500,6,2,7.449842,0,0.007257,0,3e-5,0.005129,0.009715,0.006756,0.026219,0.060708,0.213049,0.019987,0.082637,0.052711,0.644401,0.068577,0.644254,0,0.0079,0.007276,0.202835,4.156068,1.128978,0.105356
E08000025,404500,281500,6,2,7.569019,0,0.007217,0,5.7e-5,0.00268,0.011255,0.006612,0.026285,0.049892,0.219323,0.016324,0.084675,0.058049,0.661859,0.093576,0.653439,0.002439,0.008896,0.029721,0.234884,4.156068,1.147376,0.098389
E08000025,405500,281500,6,2,7.815485,0,0.007243,0,7e-5,0.003949,0.011244,0.007927,0.026193,0.061171,0.218236,0.019894,0.08439,0.062373,0.691342,0.247915,0.655704,0.001853,0.010912,0.043776,0.253907,4.173832,1.127009,0.106545
E08000025,406500,281500,6,2,7.741159,0,0.00728,0,7.2e-5,0.001366,0.011149,0.008659,0.026565,0.051561,0.219436,0.016759,0.084938,0.064941,0.701888,0.21113,0.684002,0.004677,0.010449,0.013598,0.246508,4.173832,1.111084,0.09126
E08000025,407500,281500,6,2,7.843608,0,0.007331,0,7.6e-5,0.006175,0.010772,0.012045,0.026558,0.083597,0.218323,0.027551,0.08481,0.080681,0.686554,0.276373,0.671411,0,0.010461,0.017665,0.228887,4.173832,1.130672,0.089837
E08000025,408500,281500,6,2,7.587009,0,0.00735,0,7.6e-5,0.002721,0.010764,0.007618,0.027098,0.058043,0.219751,0.019,0.085374,0.042754,0.67922,0.116653,0.689867,0,0.009222,0.007836,0.2247,4.173832,1.113176,0.091956
E08000025,409500,281500,6,2,7.601969,0,0.007414,0,8.1e-5,0.002456,0.010229,0.008138,0.026585,0.058074,0.216357,0.018996,0.084343,0.059598,0.676786,0.13611,0.672423,2.51e-4,0.008951,0.012434,0.226442,4.173832,1.109013,0.09346
E08000025,410500,281500,6,2,7.744743,0,0.007538,0,9.6e-5,0.008101,0.010009,0.010478,0.026628,0.095904,0.216229,0.031644,0.084514,0.082675,0.666179,0.141959,0.681036,7.03e-4,0.008958,0.016672,0.232931,4.227247,1.099358,0.095885
E08000025,411500,281500,6,2,7.773542,0,0.007705,0,1.1e-4,0.001584,0.010939,0.009885,0.02686,0.058309,0.222819,0.019026,0.087028,0.097295,0.643666,0.258463,0.662925,0,0.009101,0.02314,0.221234,4.227247,1.09046,0.095744
E08000025,400500,280500,6,35,6.98621,0,0.008162,0,2e-5,0,0.00731,0.001491,0.019075,0.008426,0.166666,0.003435,0.069086,0.006608,0.545466,0.01292,0.50624,0,0.005198,0.001673,0.157414,4.156068,1.19021,0.120743
E08000025,401500,280500,6,2,7.224612,0,0.007273,0,2e-5,0,0.008195,0.009355,0.02161,0.05361,0.181036,0.017438,0.072366,0.05481,0.570493,0.114984,0.557086,0,0.006169,0.012665,0.167874,4.156068,1.122647,0.090914
E08000025,402500,280500,6,2,7.37358,0,0.007126,0,2e-5,0.004162,0.008539,0.009438,0.024546,0.071941,0.198187,0.023595,0.077655,0.058924,0.59983,0.104418,0.605193,0,0.007554,0.010748,0.180287,4.156068,1.131006,0.094339
E08000025,403500,280500,6,2,7.440672,0,0.007233,0,2.8e-5,0.001879,0.009537,0.008414,0.025285,0.055231,0.20673,0.018029,0.080632,0.067375,0.61892,0.127648,0.613005,0,0.009131,0.010886,0.198839,4.156068,1.130103,0.095703
E08000025,404500,280500,6,2,7.591076,0,0.007211,0,5.5e-5,0.002636,0.010122,0.006443,0.025489,0.044643,0.2093,0.014619,0.081442,0.064351,0.65511,0.158877,0.624842,0,0.010535,0.0128,0.279736,4.156068,1.129673,0.097124
E08000025,405500,280500,6,2,7.784779,0,0.00722,0,6.7e-5,0.005283,0.009858,0.007319,0.025207,0.060615,0.205904,0.019835,0.080377,0.068521,0.656673,0.193683,0.643664,0.007342,0.009757,0.099667,0.276119,4.173832,1.136636,0.097201
E08000025,406500,280500,6,2,7.722482,0,0.007253,0,6.9e-5,9.18e-4,0.010128,0.009583,0.025353,0.054062,0.207921,0.017558,0.081232,0.117467,0.659521,0.210627,0.658448,0.001934,0.01019,0.021751,0.257825,4.173832,1.112962,0.083847
E08000025,407500,280500,6,2,7.624989,0,0.00731,0,7.2e-5,0.003748,0.010049,0.008989,0.025437,0.064593,0.208602,0.021206,0.081778,0.076989,0.652686,0.168737,0.661646,0,0.008829,0.016257,0.228079,4.173832,1.124167,0.081983
E08000025,408500,280500,6,2,7.52384,0,0.00727,0,7.2e-5,0,0.009964,0.007447,0.025112,0.03893,0.206358,0.012635,0.081028,0.061208,0.644375,0.176311,0.651388,0,0.008095,0.013261,0.218188,4.173832,1.106666,0.081698
E08000025,409500,280500,6,2,7.522886,0,0.00732,0,7.8e-5,0,0.009194,0.007173,0.024917,0.036994,0.202138,0.012006,0.07966,0.069395,0.634874,0.188003,0.645759,5.71e-4,0.00795,0.014144,0.216628,4.173832,1.109977,0.082273
E08000025,410500,280500,6,2,7.551975,0,0.007436,0,9.9e-5,0.002762,0.009038,0.008319,0.025228,0.056176,0.203241,0.018385,0.080208,0.083383,0.623356,0.149661,0.648704,2.67e-4,0.008146,0.015084,0.208521,4.227247,1.089997,0.086713
E08000025,411500,280500,6,2,7.559652,0,0.007614,0,1.15e-4,0.004262,0.00923,0.010346,0.025108,0.075414,0.203164,0.02472,0.080518,0.078621,0.609016,0.163835,0.623702,0,0.008125,0.016241,0.200141,4.227247,1.097272,0.09496
E08000025,400500,279500,6,35,7.100176,0,0.007322,0,1.6e-5,0,0.006873,0.004135,0.018967,0.021902,0.160937,0.007168,0.065792,0.030003,0.501323,0.115449,0.481867,0,0.004814,0.014045,0.134005,4.257113,1.146098,0.122348
E08000025,401500,279500,6,2,7.491088,0,0.007138,0,1.8e-5,0.003674,0.007872,0.009334,0.021506,0.066629,0.178725,0.02183,0.071401,0.078924,0.550189,0.263461,0.53871,0,0.007363,0.017159,0.163123,4.257113,1.134285,0.092632
E08000025,402500,279500,6,2,7.51375,0,0.007108,0,1.9e-5,0.001795,0.00859,0.012085,0.02343,0.07415,0.191937,0.024188,0.075679,0.067311,0.582857,0.171164,0.593533,0.003544,0.008516,0.012459,0.178176,4.257113,1.126558,0.093537
E08000025,403500,279500,6,2,7.534113,0,0.007261,0,2.6e-5,0,0.008741,0.009792,0.024382,0.053346,0.197687,0.017331,0.077791,0.071948,0.604035,0.151443,0.599724,0.007688,0.008515,0.017395,0.215102,4.257113,1.114113,0.090681
E08000025,404500,279500,6,2,7.97411,0,0.007231,0,5.2e-5,0.004842,0.008603,0.009798,0.024005,0.063918,0.195569,0.020995,0.077044,0.106465,0.605726,0.108657,0.608221,0.007728,0.008872,0.420283,0.200291,4.257113,1.146528,0.092171
E08000025,405500,279500,6,2,7.72986,0,0.007234,0,6.5e-5,0.001008,0.009226,0.007381,0.024017,0.039722,0.196925,0.012947,0.077569,0.053574,0.624995,0.137924,0.610143,0.003032,0.009529,0.150192,0.279498,4.275104,1.125717,0.084058
E08000025,406500,279500,6,2,7.657865,0,0.007262,0,6.7e-5,0,0.008898,0.010352,0.023127,0.05355,0.191017,0.017379,0.075863,0.077102,0.610367,0.194317,0.605278,0,0.008752,0.065438,0.241603,4.275104,1.114392,0.078001
E08000025,407500,279500,6,2,7.575263,0,0.0073,0,7e-5,0.004408,0.009006,0.007656,0.02315,0.062486,0.191905,0.020568,0.076729,0.055945,0.600272,0.109858,0.617223,0,0.007675,0.061184,0.212003,4.275104,1.156675,0.076045
E08000025,408500,279500,6,2,7.642856,0,0.007202,0,7.1e-5,0,0.00905,0.007582,0.023047,0.036903,0.191002,0.011976,0.076225,0.14279,0.585633,0.202321,0.610442,0,0.007324,0.060722,0.202365,4.275104,1.116919,0.076175
E08000025,409500,279500,6,2,7.622344,0,0.00724,0,7.6e-5,0,0.008049,0.008751,0.022768,0.045098,0.183968,0.014636,0.073768,0.081742,0.591045,0.235975,0.606061,0,0.007321,0.065761,0.200258,4.275104,1.116457,0.078269
E08000025,410500,279500,6,2,7.603708,0,0.007346,0,1.16e-4,0,0.008074,0.010658,0.022968,0.054691,0.185302,0.017753,0.07435,0.079971,0.580542,0.215208,0.597998,8.6e-4,0.007332,0.016239,0.20432,4.329584,1.106092,0.084304
E08000025,398500,278500,6,35,6.894809,7.38e-4,0.011389,0,1.4e-5,0,0.006499,0.007556,0.013929,0.044747,0.145732,0.01572,0.067773,0.049214,0.452855,0.100473,0.412703,0,0.00395,0.009549,0.122928,4.16783,1.145179,0.11603
E08000025,399500,278500,6,2,7.045147,0,0.008483,0,1.4e-5,0,0.006998,0.010481,0.016634,0.05565,0.151771,0.01806,0.064997,0.060986,0.483212,0.131,0.460842,0,0.004506,0.01788,0.130051,4.16783,1.138515,0.117235
E08000025,400500,278500,6,2,7.236187,0,0.007553,0,1.7e-5,0,0.007854,0.008583,0.019205,0.047534,0.167294,0.015426,0.06853,0.06246,0.509085,0.109579,0.510809,0,0.005766,0.021731,0.144508,4.257113,1.147456,0.125685
E08000025,401500,278500,6,2,7.418941,0,0.007166,0,1.7e-5,0.00523,0.007473,0.010432,0.020841,0.081816,0.173333,0.026843,0.06971,0.07536,0.528831,0.186312,0.542034,0.004588,0.007988,0.019891,0.156486,4.257113,1.140201,0.097281
E08000025,402500,278500,6,2,7.445276,0,0.007205,0,1.8e-5,0,0.008117,0.01009,0.022559,0.053514,0.185715,0.017366,0.073899,0.083384,0.548701,0.192336,0.5696,0.00577,0.008656,0.018153,0.172745,4.257113,1.119767,0.09056
E08000025,403500,278500,6,2,7.44781,0,0.007361,0,2.5e-5,0,0.008034,0.009329,0.022852,0.049695,0.187087,0.016127,0.074606,0.074481,0.570462,0.15289,0.573791,0,0.009287,0.016366,0.216109,4.257113,1.116667,0.085527
E08000025,404500,278500,6,2,7.47087,0,0.007331,0,5e-5,0.002633,0.00795,0.007619,0.022602,0.055813,0.184607,0.018225,0.073761,0.067069,0.57846,0.114037,0.568196,0,0.008512,0.024343,0.253669,4.257113,1.13272,0.086162
E08000025,405500,278500,6,2,7.497115,0,0.007336,0,6.2e-5,7.79e-4,0.007932,0.009027,0.021025,0.053736,0.176073,0.017499,0.071075,0.079394,0.556578,0.166146,0.543661,0,0.007905,0.060797,0.233115,4.275104,1.126049,0.083821
E08000025,406500,278500,6,2,7.259838,0,0.007357,0,6.6e-5,0,0.007969,0.005596,0.020424,0.029648,0.173297,0.009629,0.07052,0.042457,0.541152,0.121404,0.541863,0,0.007261,0.009024,0.21454,4.275104,1.113965,0.068563
E08000025,407500,278500,6,2,7.322129,0,0.007336,0,6.9e-5,0.005064,0.008386,0.006291,0.019806,0.058816,0.17164,0.02166,0.07051,0.046976,0.535537,0.123684,0.541213,0,0.006834,0.009972,0.194733,4.275104,1.149335,0.069166
E08000025,408500,278500,6,2,7.378621,0,0.007215,0,7e-5,0,0.008554,0.00888,0.019958,0.046064,0.171575,0.014948,0.070466,0.062253,0.544273,0.196532,0.554502,0,0.006662,0.013918,0.189914,4.275104,1.116899,0.070836
E08000025,399500,277500,6,2,7.096063,0,0.007918,0,1.6e-5,0.004594,0.006809,0.009115,0.016395,0.065129,0.147623,0.021389,0.063123,0.062868,0.470276,0.14805,0.474872,0,0.004817,0.013121,0.130622,4.16783,1.167425,0.114074
E08000025,400500,277500,6,2,7.217388,0,0.007387,0,1.6e-5,0.005233,0.006931,0.007733,0.018302,0.071596,0.157145,0.023535,0.065004,0.048143,0.480356,0.116835,0.488561,0,0.006239,0.010684,0.13886,4.257113,1.170941,0.136773
E08000025,401500,277500,6,2,7.294457,0,0.007163,0,1.6e-5,0.001493,0.007303,0.009141,0.01931,0.056878,0.164941,0.018543,0.067043,0.069403,0.49012,0.206412,0.495398,0.008286,0.007909,0.01365,0.148774,4.257113,1.146723,0.098844
E08000025,402500,277500,6,2,7.324459,0,0.007243,0,1.7e-5,0,0.007495,0.01246,0.019394,0.067127,0.166185,0.0218,0.067868,0.080076,0.504464,0.193012,0.515155,0,0.009502,0.026107000000000002,0.164955,4.257113,1.122305,0.082181
E08000025,403500,277500,6,2,7.427805,0,0.007399,0,2.3e-5,0.003064,0.007112,0.009992,0.019529,0.069816,0.165277,0.022787,0.067812,0.085786,0.510434,0.161122,0.509267,0,0.00764,0.132616,0.175652,4.257113,1.138523,0.076844
E08000025,404500,277500,6,2,7.291793,0,0.007398,0,4.9e-5,9.22e-4,0.007349,0.009121,0.018731,0.056696,0.162018,0.018445,0.066712,0.069532,0.508261,0.126334,0.495198,0,0.006998,0.066479,0.201326,4.257113,1.137653,0.075459
E08000025,400500,276500,6,2,6.929791,0,0.007611,0,1.6e-5,0,0.006626,0.006509,0.016076,0.039416,0.145002,0.012807,0.061465,0.023084,0.44358,0.050261,0.451327,0,0.006564,0.017689,0.127385,4.257113,1.15569,0.10157
